,emp_length,purpose,addr_state,funded_amnt_inv,int_rate,annual_inc,dti,inq_last_6mths,pub_rec,revol_util,pub_rec_bankruptcies,pnt_loan_annual
35559,5.0,other,MA,3000.0,0.0859,50004.0,3.72,0.0,0.0,0.283,0.0,0.059995200383969285
35560,1.0,major_purchase,CA,3784.00823740076,0.1183,60000.0,8.44,0.0,0.0,0.631,0.0,0.06666666666666667
35561,3.0,credit_card,AL,5847.79535748412,0.1253,36000.0,19.0,0.0,0.0,0.347,0.0,0.16666666666666666
35562,11.0,debt_consolidation,CA,19674.0371799463,0.1392,79701.0,17.09,0.0,0.0,0.799,0.0,0.25093788032772485
35563,6.0,debt_consolidation,CA,13550.0,0.0859,62004.0,11.11,2.0,0.0,0.113,0.0,0.2257918843945552
35564,4.0,debt_consolidation,NJ,8172.45152868244,0.1218,81400.0,6.8,0.0,0.0,0.587,0.0,0.10442260442260443
35565,7.0,credit_card,CA,7485.42402370954,0.0774,28000.0,22.37,0.0,0.0,0.177,0.0,0.26785714285714285
35566,4.0,car,CA,4000.0,0.0894,65000.0,12.24,4.0,0.0,0.383,0.0,0.06153846153846154
35567,1.0,credit_card,NM,19525.0,0.1704,60000.0,17.4,2.0,0.0,0.867,0.0,0.3333333333333333
35568,6.0,credit_card,MO,7400.0,0.1218,80000.0,9.04,1.0,0.0,0.505,0.0,0.09375
35569,6.0,debt_consolidation,NV,17293.7668498905,0.1218,44000.0,20.24,2.0,0.0,0.809,0.0,0.4090909090909091
35570,0.0,educational,FL,2000.0,0.1322,4000.0,6.0,2.0,0.0,0.544,0.0,0.5
35571,4.0,debt_consolidation,FL,5500.0,0.1461,78792.0,8.04,1.0,0.0,0.945,0.0,0.06980404101939283
35572,9.0,debt_consolidation,IL,8900.0,0.0894,120000.0,12.44,3.0,0.0,0.683,0.0,0.075
35573,11.0,small_business,MD,2500.0,0.1704,69736.0,0.0,0.0,0.0,0.0,0.0,0.03584948950326947
35574,2.0,car,TX,4175.0,0.1392,19000.0,23.05,1.0,0.0,0.83,0.0,0.22105263157894736
35575,0.0,debt_consolidation,AL,10750.0,0.1148,50000.0,23.52,1.0,0.0,0.581,0.0,0.4
35576,11.0,credit_card,CA,10000.0,0.0894,75000.0,23.64,0.0,0.0,0.339,0.0,0.13333333333333333
35577,4.0,debt_consolidation,CA,3900.0,0.0774,34000.0,15.6,1.0,0.0,0.024,0.0,0.11764705882352941
35578,2.0,credit_card,CA,4900.0,0.1114,54096.0,24.38,1.0,0.0,0.492,0.0,0.09057971014492754
35579,11.0,small_business,CA,16089.4483423022,0.1739,45000.0,0.32,0.0,0.0,0.038,0.0,0.4444444444444444
35580,7.0,moving,MI,11900.0,0.0894,110000.0,7.3,0.0,0.0,0.001,0.0,0.10909090909090909
35581,1.0,credit_card,CA,15425.001241869,0.1183,85000.0,24.27,3.0,0.0,0.666,0.0,0.23529411764705882
35582,4.0,debt_consolidation,MA,11900.0,0.0894,125000.0,8.85,0.0,0.0,0.467,0.0,0.096
35583,6.0,debt_consolidation,CA,12677.3566227638,0.1322,105000.0,24.89,0.0,0.0,0.651,0.0,0.19047619047619047
35584,2.0,debt_consolidation,GA,10049.18,0.1461,100000.0,22.55,0.0,0.0,0.368,0.0,0.2
35585,9.0,credit_card,NY,9570.56772440044,0.1148,75000.0,21.81,3.0,1.0,0.426,1.0,0.13333333333333333
35586,2.0,home_improvement,FL,10019.4319599273,0.0894,30000.0,2.84,1.0,0.0,0.151,0.0,0.35
35587,3.0,debt_consolidation,NY,10000.0,0.1843,85000.0,12.51,0.0,0.0,0.964,0.0,0.11764705882352941
35588,2.0,debt_consolidation,AL,3950.0,0.16,67000.0,14.61,1.0,0.0,0.739,0.0,0.05970149253731343
35589,3.0,debt_consolidation,CA,9969.07907376937,0.16,66847.3,10.3,1.0,0.0,0.878,0.0,0.1495946732328755
35590,4.0,debt_consolidation,NV,9650.0,0.1148,80000.0,11.13,1.0,0.0,0.249,0.0,0.128125
35591,0.0,major_purchase,MI,6400.0,0.0774,180000.0,4.31,3.0,0.0,0.006,0.0,0.03888888888888889
35592,11.0,debt_consolidation,OH,9419.4324393985,0.0894,62000.0,13.28,2.0,0.0,0.2,0.0,0.16129032258064516
35593,1.0,car,VA,5019.10583732218,0.0859,42312.0,12.11,0.0,0.0,0.003,0.0,0.12998676498392892
35594,8.0,debt_consolidation,CT,14614.52,0.1426,50000.0,22.66,3.0,0.0,0.638,0.0,0.317
35595,9.0,debt_consolidation,NY,8650.0,0.1114,72000.0,9.87,3.0,0.0,0.451,0.0,0.125
35596,11.0,debt_consolidation,GA,14937.7270434405,0.1565,322400.0,15.58,1.0,0.0,0.824,0.0,0.04652605459057072
35597,11.0,debt_consolidation,OH,14270.9686083482,0.167,62000.0,22.06,1.0,0.0,0.614,0.0,0.3225806451612903
35598,8.0,other,TX,4750.0,0.1357,50532.0,14.75,0.0,0.0,0.0,0.0,0.09894720177313386
35599,8.0,debt_consolidation,FL,9624.69670130122,0.0894,180000.0,4.33,3.0,0.0,0.121,0.0,0.05555555555555555
35600,0.0,wedding,PA,6750.0,0.1183,65000.0,23.39,1.0,0.0,0.419,0.0,0.1076923076923077
35601,1.0,educational,OH,4650.0,0.1114,30000.0,14.48,0.0,0.0,0.018,0.0,0.16666666666666666
35602,5.0,debt_consolidation,CT,5519.43285894515,0.0894,60000.0,22.48,4.0,0.0,0.279,0.0,0.1
35603,2.0,debt_consolidation,FL,11862.4480281872,0.1392,60000.0,23.14,1.0,0.0,0.961,0.0,0.2
35604,5.0,wedding,CA,19325.0,0.1253,124000.0,1.61,4.0,0.0,0.0,0.0,0.16129032258064516
35605,7.0,home_improvement,VA,19499.7100409063,0.1148,250000.0,6.89,1.0,0.0,0.427,0.0,0.08
35606,6.0,home_improvement,FL,11548.2058542546,0.1253,74000.0,8.29,2.0,0.0,0.464,0.0,0.16216216216216217
35607,0.0,car,CA,6000.0,0.0774,75400.0,12.86,1.0,0.0,0.125,0.0,0.08123342175066313
35608,1.0,car,GA,2800.0,0.074,8000.0,15.15,0.0,0.0,0.202,0.0,0.35
35609,2.0,debt_consolidation,AZ,15243.6002814938,0.1253,84996.0,9.05,0.0,0.0,0.225,0.0,0.18353804884935762
35610,7.0,credit_card,NY,13225.0,0.16,39875.0,4.6,0.0,0.0,0.792,0.0,0.3335423197492163
35611,2.0,home_improvement,FL,6524.72601456325,0.1426,31200.0,10.08,0.0,0.0,0.341,0.0,0.21474358974358973
35612,9.0,small_business,NY,16132.8339933842,0.1704,186462.0,12.5,0.0,0.0,0.581,0.0,0.10726046057641772
35613,2.0,home_improvement,NY,9573.62803879356,0.1322,32000.0,3.6,0.0,0.0,0.0004,0.0,0.3125
35614,5.0,wedding,CA,14282.51,0.1218,91000.0,0.01,4.0,0.0,0.123,0.0,0.16483516483516483
35615,3.0,debt_consolidation,NY,6467.25855657854,0.1531,40100.0,23.64,0.0,0.0,0.903,0.0,0.16209476309226933
35616,11.0,major_purchase,NJ,11750.0,0.0894,100000.0,11.27,1.0,0.0,0.41,0.0,0.12
35617,1.0,small_business,NY,6100.0,0.1392,42500.0,24.04,3.0,0.0,0.106,0.0,0.14588235294117646
35618,11.0,major_purchase,PA,9975.0,0.0859,122004.0,2.85,3.0,0.0,0.0,0.0,0.081964525753254
35619,5.0,debt_consolidation,MI,4600.0,0.1392,27500.0,21.6,0.0,1.0,0.822,1.0,0.1709090909090909
35620,8.0,debt_consolidation,CA,4500.0,0.074,86854.0,14.18,0.0,0.0,0.116,0.0,0.05181108526953278
35621,2.0,other,VA,4200.0,0.1148,65000.0,11.11,0.0,0.0,0.763,0.0,0.06461538461538462
35622,1.0,debt_consolidation,NJ,1600.0,0.1426,48000.0,16.15,2.0,0.0,0.418,0.0,0.03333333333333333
35623,5.0,debt_consolidation,CA,5000.0,0.1461,95000.0,0.25,0.0,0.0,0.579,0.0,0.05263157894736842
35624,1.0,medical,AZ,3600.0,0.0859,40000.0,10.32,0.0,0.0,0.493,0.0,0.09
35625,6.0,debt_consolidation,CA,19470.5688373906,0.1148,71874.0,11.37,0.0,0.0,0.63,0.0,0.27826474107465843
35626,7.0,debt_consolidation,FL,16615.5770992498,0.1461,125000.0,14.19,0.0,0.0,0.797,0.0,0.16
35627,11.0,debt_consolidation,MI,7000.0,0.0774,47500.0,17.81,1.0,0.0,0.344,0.0,0.14736842105263157
35628,1.0,moving,FL,2975.0,0.16,22000.0,6.71,0.0,0.0,0.998,0.0,0.13636363636363635
35629,5.0,credit_card,AZ,14400.0,0.1183,31200.0,13.04,0.0,0.0,0.43,0.0,0.4807692307692308
35630,11.0,debt_consolidation,AZ,10000.0,0.0774,48000.0,2.38,0.0,0.0,0.141,0.0,0.20833333333333334
35631,0.0,credit_card,MN,7675.0,0.1357,72000.0,14.28,1.0,0.0,0.881,0.0,0.1111111111111111
35632,1.0,credit_card,FL,19458.0349736206,0.1183,90000.0,14.55,0.0,0.0,0.812,0.0,0.2222222222222222
35633,3.0,moving,NY,6000.0,0.1253,125000.0,11.11,0.0,0.0,0.418,0.0,0.048
35634,5.0,credit_card,VA,19607.1955439503,0.1183,50004.0,21.48,0.0,0.0,0.82,0.0,0.3999680025597952
35635,11.0,other,AL,12375.0,0.0859,135996.0,5.87,3.0,0.0,0.166,0.0,0.09191446807259036
35636,9.0,debt_consolidation,CO,16925.0,0.1322,85000.0,16.63,2.0,0.0,0.582,0.0,0.23529411764705882
35637,11.0,debt_consolidation,MD,19525.0,0.1148,116000.0,1.29,0.0,0.0,0.345,0.0,0.1706896551724138
35638,0.0,other,KY,6379.47087788215,0.1635,21840.0,8.74,3.0,0.0,0.829,0.0,0.2976190476190476
35639,1.0,major_purchase,CA,1000.0,0.1496,37000.0,18.26,0.0,0.0,0.543,0.0,0.02702702702702703
35640,4.0,debt_consolidation,MA,14475.0,0.1218,52000.0,8.88,0.0,0.0,0.505,0.0,0.28846153846153844
35641,1.0,debt_consolidation,TX,11861.6472193204,0.1253,31200.0,22.12,0.0,0.0,0.773,0.0,0.3942307692307692
35642,4.0,home_improvement,MI,9736.1978967589,0.1287,100000.0,15.67,3.0,0.0,0.73,0.0,0.1
35643,11.0,other,AZ,2000.0,0.0859,188004.0,8.55,0.0,0.0,0.75,0.0,0.01063807153039297
35644,8.0,major_purchase,SC,5000.0,0.0774,39500.0,10.27,2.0,0.0,0.088,0.0,0.12658227848101267
35645,4.0,car,IL,4500.0,0.0894,100000.0,9.6,3.0,0.0,0.326,0.0,0.045
35646,3.0,other,IL,17097.1086797134,0.1183,78948.0,0.3,4.0,0.0,0.012,0.0,0.22166489334751988
35647,3.0,debt_consolidation,CA,18109.4027238002,0.1287,145000.0,1.62,0.0,0.0,0.533,0.0,0.12758620689655173
35648,11.0,major_purchase,NY,12000.0,0.1148,57300.0,16.27,1.0,0.0,0.643,0.0,0.2094240837696335
35649,11.0,debt_consolidation,CA,19511.6702401814,0.1322,90000.0,18.03,1.0,0.0,0.956,0.0,0.2222222222222222
35650,0.0,home_improvement,MA,8550.0,0.0774,130008.0,1.68,0.0,0.0,0.407,0.0,0.06922650913789921
35651,2.0,medical,MA,4500.0,0.0774,44004.0,15.3,0.0,0.0,0.313,0.0,0.10226343059721843
35652,1.0,credit_card,NV,7600.0,0.0774,44208.0,5.67,1.0,0.0,0.244,0.0,0.17191458559536735
35653,3.0,credit_card,NM,12650.0,0.0859,56004.0,17.96,2.0,0.0,0.347,0.0,0.23212627669452182
35654,2.0,other,PA,10275.0,0.1253,41004.0,11.5,3.0,0.0,0.144,0.0,0.2536337918251878
35655,1.0,major_purchase,IL,4786.40973167437,0.1322,36000.0,9.37,1.0,0.0,0.506,0.0,0.1388888888888889
35656,2.0,debt_consolidation,OH,11625.0,0.0894,39996.0,13.68,0.0,0.0,0.305,0.0,0.3000300030003
35657,1.0,debt_consolidation,CA,11500.0,0.1218,90000.0,16.27,0.0,0.0,0.526,0.0,0.13333333333333333
35658,11.0,home_improvement,WA,1000.0,0.1461,42588.0,17.75,1.0,0.0,0.958,0.0,0.02348079271156194
35659,3.0,other,SC,4750.0,0.1114,60000.0,13.72,2.0,0.0,0.158,0.0,0.08333333333333333
35660,4.0,debt_consolidation,CA,12100.0,0.0894,42000.0,14.86,0.0,0.0,0.309,0.0,0.2976190476190476
35661,3.0,small_business,AZ,14800.0,0.1531,160000.0,19.72,1.0,0.0,0.179,0.0,0.0953125
35662,2.0,educational,NJ,9625.0,0.0859,39996.0,4.71,0.0,0.0,0.026,0.0,0.25002500250025
35663,1.0,debt_consolidation,AL,9675.0,0.0894,122000.0,14.5,3.0,0.0,0.81,0.0,0.08196721311475409
35664,2.0,debt_consolidation,LA,4875.0,0.1253,19200.0,12.06,0.0,0.0,0.606,0.0,0.2604166666666667
35665,2.0,small_business,OR,10338.16,0.1392,70500.0,22.21,0.0,0.0,0.292,0.0,0.14893617021276595
35666,4.0,debt_consolidation,FL,9263.04463339185,0.1426,110000.0,20.04,0.0,0.0,0.868,0.0,0.12727272727272726
35667,0.0,educational,CT,5811.91643751396,0.1357,30000.0,10.84,1.0,0.0,0.566,0.0,0.2
35668,1.0,debt_consolidation,CA,17980.2564299302,0.1392,45000.0,7.95,1.0,0.0,0.799,0.0,0.4444444444444444
35669,0.0,debt_consolidation,NY,4850.0,0.1426,50004.0,18.57,2.0,0.0,0.272,0.0,0.0999920006399488
35670,1.0,small_business,MA,14400.0,0.1496,101000.0,14.48,1.0,0.0,0.481,0.0,0.19801980198019803
35671,5.0,debt_consolidation,MI,4850.0,0.1635,83100.0,7.52,2.0,0.0,0.607,0.0,0.06016847172081829
35672,11.0,home_improvement,SC,14775.0,0.1114,66000.0,13.98,2.0,0.0,0.684,0.0,0.22727272727272727
35673,0.0,debt_consolidation,AZ,5100.0,0.1392,35000.0,8.09,0.0,0.0,0.534,0.0,0.14857142857142858
35674,4.0,medical,NY,6375.0,0.1565,42500.0,13.16,1.0,0.0,0.907,0.0,0.15294117647058825
35675,1.0,credit_card,NV,8825.0,0.1183,70000.0,10.83,1.0,0.0,0.414,0.0,0.12857142857142856
35676,1.0,wedding,CA,7500.0,0.1148,56400.0,9.68,0.0,0.0,0.686,0.0,0.13297872340425532
35677,6.0,credit_card,TX,1000.0,0.1253,26650.0,21.12,0.0,0.0,0.441,0.0,0.0375234521575985
35678,3.0,debt_consolidation,MO,11750.0,0.1357,52000.0,15.48,0.0,0.0,0.456,0.0,0.23076923076923078
35679,3.0,debt_consolidation,MA,8000.0,0.1114,62000.0,9.54,0.0,0.0,0.06,0.0,0.12903225806451613
35680,6.0,debt_consolidation,MI,9593.82497220932,0.1531,78000.0,20.52,2.0,0.0,0.218,0.0,0.2564102564102564
35681,11.0,wedding,CA,3950.0,0.1183,45000.0,23.95,0.0,0.0,0.0,0.0,0.08888888888888889
35682,1.0,debt_consolidation,GA,6950.0,0.1322,40000.0,22.77,1.0,0.0,0.639,0.0,0.18
35683,2.0,small_business,CA,16551.9473374423,0.16,60000.0,15.9,2.0,0.0,0.429,0.0,0.3333333333333333
35684,2.0,debt_consolidation,NJ,10407.02,0.1357,55000.0,19.85,1.0,0.0,0.706,0.0,0.19636363636363635
35685,3.0,moving,MN,4000.0,0.1739,52600.0,13.19,0.0,0.0,0.991,0.0,0.07604562737642585
35686,9.0,debt_consolidation,NJ,9100.0,0.1183,90000.0,4.12,1.0,0.0,0.464,0.0,0.10333333333333333
35687,3.0,credit_card,MI,2600.0,0.1322,27000.0,9.51,3.0,0.0,0.005,0.0,0.0962962962962963
35688,1.0,debt_consolidation,MN,3000.0,0.1183,42000.0,24.75,0.0,0.0,0.626,0.0,0.07142857142857142
35689,2.0,educational,OK,2000.0,0.1114,42000.0,13.49,0.0,0.0,0.157,0.0,0.047619047619047616
35690,2.0,debt_consolidation,MO,4000.0,0.1253,35004.0,2.3,1.0,0.0,0.278,0.0,0.11427265455376528
35691,11.0,major_purchase,TX,3500.0,0.1148,35000.0,7.58,1.0,0.0,0.125,0.0,0.1
35692,2.0,debt_consolidation,VA,13786.3367536877,0.167,70000.0,12.75,1.0,0.0,0.669,0.0,0.2
35693,2.0,debt_consolidation,NY,3000.0,0.1392,47208.0,3.05,3.0,0.0,0.515,0.0,0.06354855109303507
35694,1.0,small_business,TX,18314.7002223806,0.1704,100000.0,12.65,3.0,0.0,0.314,0.0,0.2
35695,5.0,debt_consolidation,OR,11785.3620180992,0.1357,78000.0,23.72,1.0,0.0,0.848,0.0,0.15384615384615385
35696,2.0,car,CA,3000.0,0.0774,64200.0,1.27,0.0,0.0,0.074,0.0,0.04672897196261682
35697,6.0,debt_consolidation,AZ,4750.0,0.1218,72000.0,24.73,0.0,0.0,0.817,0.0,0.06944444444444445
35698,0.0,other,MI,1000.0,0.1357,12000.0,14.0,1.0,0.0,0.622,0.0,0.08333333333333333
35699,11.0,credit_card,CA,15645.8858453764,0.1392,84000.0,20.03,1.0,0.0,0.548,0.0,0.23809523809523808
35700,2.0,debt_consolidation,PA,13825.2886961724,0.16,75000.0,16.32,3.0,0.0,0.65,0.0,0.18666666666666668
35701,0.0,major_purchase,GA,4675.0,0.1253,63200.0,11.94,1.0,0.0,0.338,0.0,0.0759493670886076
35702,4.0,credit_card,TX,7450.0,0.1316,26000.0,17.54,0.0,0.0,0.672,0.0,0.2980769230769231
35703,3.0,major_purchase,MI,5000.0,0.0859,40000.0,6.87,1.0,0.0,0.749,0.0,0.125
35704,1.0,moving,DE,4775.0,0.0859,57996.0,8.07,1.0,0.0,0.201,0.0,0.08276432857438444
35705,3.0,credit_card,CA,18942.1090338019,0.1218,190000.0,24.04,0.0,0.0,0.743,0.0,0.10526315789473684
35706,11.0,debt_consolidation,NM,7725.0,0.1392,80000.0,13.38,2.0,1.0,0.5,1.0,0.1
35707,3.0,debt_consolidation,VA,19597.4515286824,0.1218,66996.0,20.11,1.0,0.0,0.676,0.0,0.2985252850916473
35708,0.0,credit_card,FL,10716.8290208271,0.1739,245000.0,15.67,0.0,0.0,0.962,0.0,0.07346938775510205
35709,0.0,debt_consolidation,CA,11675.0,0.1114,32000.0,18.0,1.0,0.0,0.679,0.0,0.375
35710,4.0,major_purchase,OH,9250.0,0.0859,73000.0,6.87,0.0,0.0,0.13,0.0,0.136986301369863
35711,0.0,wedding,NJ,5700.0,0.1287,65004.0,13.09,1.0,0.0,0.385,0.0,0.0923020121838656
35712,0.0,debt_consolidation,NM,5000.0,0.0774,15000.0,15.6,2.0,0.0,0.379,0.0,0.3333333333333333
35713,5.0,debt_consolidation,DC,10687.4658055297,0.1461,69000.0,12.7,0.0,0.0,0.823,0.0,0.15942028985507245
35714,1.0,debt_consolidation,MA,7000.0,0.0774,52000.0,2.58,0.0,0.0,0.156,0.0,0.1346153846153846
35715,0.0,debt_consolidation,GA,9200.0,0.0894,32000.0,16.95,0.0,0.0,0.205,0.0,0.3078125
35716,1.0,home_improvement,UT,6607.03023850479,0.0774,31200.0,3.08,1.0,0.0,0.088,0.0,0.2403846153846154
35717,2.0,educational,FL,4575.0,0.1322,50000.0,11.98,0.0,0.0,0.4,0.0,0.096
35718,1.0,credit_card,CA,18577.1107544916,0.1148,175000.0,12.73,1.0,0.0,0.422,0.0,0.10857142857142857
35719,3.0,wedding,CA,2750.0,0.1287,45325.0,3.52,1.0,0.0,0.307,0.0,0.06177606177606178
35720,11.0,home_improvement,CT,9025.0,0.0774,70000.0,15.1,1.0,0.0,0.732,0.0,0.14285714285714285
35721,5.0,moving,CA,5000.0,0.0859,33004.0,2.29,0.0,0.0,0.114,0.0,0.1514967882680887
35722,9.0,small_business,CA,15611.510616884,0.1531,95000.0,17.38,3.0,0.0,0.519,0.0,0.18947368421052632
35723,5.0,other,FL,6653.03984046861,0.1426,75000.0,18.13,1.0,0.0,0.634,0.0,0.096
35724,4.0,home_improvement,FL,15675.0,0.1183,65000.0,4.91,2.0,0.0,0.704,0.0,0.24615384615384617
35725,11.0,debt_consolidation,GA,8350.0,0.0774,61476.0,1.78,0.0,0.0,0.184,0.0,0.14965189667512524
35726,0.0,debt_consolidation,MD,12017.1029152167,0.1287,78000.0,6.26,2.0,0.0,0.594,0.0,0.16666666666666666
35727,11.0,credit_card,CT,16519.225723582,0.1461,85155.29,15.15,0.0,0.0,0.9,0.0,0.23486503304727166
35728,0.0,debt_consolidation,NY,16925.0545694513,0.1635,99996.0,20.93,0.0,0.0,0.595,0.0,0.2000080003200128
35729,5.0,home_improvement,NY,10850.02,0.1218,100000.0,17.09,2.0,0.0,0.464,0.0,0.12
35730,6.0,major_purchase,NJ,8950.0,0.0859,75000.0,4.83,0.0,0.0,0.091,0.0,0.12
35731,1.0,debt_consolidation,WA,19575.0,0.1183,105000.0,3.69,0.0,0.0,0.147,0.0,0.19047619047619047
35732,0.0,debt_consolidation,CA,14885.1064756429,0.1148,65000.0,12.02,0.0,0.0,0.646,0.0,0.23076923076923078
35733,6.0,debt_consolidation,WA,12325.0,0.1114,60000.0,6.24,0.0,0.0,0.348,0.0,0.215
35734,0.0,major_purchase,NY,14900.0,0.1148,80000.0,0.66,3.0,0.0,0.07,0.0,0.1875
35735,0.0,credit_card,SC,12750.0,0.1183,44640.0,10.65,2.0,0.0,0.193,0.0,0.2867383512544803
35736,8.0,small_business,TX,9925.0,0.1843,135000.0,21.85,0.0,0.0,0.88,0.0,0.07407407407407407
35737,1.0,debt_consolidation,MI,9950.0,0.0774,135000.0,7.7,1.0,0.0,0.058,0.0,0.07407407407407407
35738,2.0,debt_consolidation,AZ,7850.0,0.1496,64000.0,8.91,0.0,0.0,0.946,0.0,0.125
35739,3.0,home_improvement,AR,9450.0,0.0894,85500.0,6.27,0.0,0.0,0.094,0.0,0.1111111111111111
35740,8.0,debt_consolidation,IL,3375.0,0.1253,18000.0,24.2,0.0,0.0,0.791,0.0,0.1875
35741,1.0,debt_consolidation,CA,10600.0,0.1148,27300.0,12.84,1.0,0.0,0.667,0.0,0.40293040293040294
35742,0.0,major_purchase,CA,7725.0,0.1218,47000.0,2.32,1.0,0.0,0.383,0.0,0.1702127659574468
35743,2.0,debt_consolidation,SC,4550.0,0.1322,42000.0,15.6,0.0,0.0,0.583,0.0,0.11428571428571428
35744,11.0,debt_consolidation,CA,15325.0,0.1114,78411.0,9.5,3.0,0.0,0.237,0.0,0.20214000586652384
35745,3.0,other,OH,2400.0,0.1253,35000.0,21.79,0.0,0.0,0.977,0.0,0.06857142857142857
35746,0.0,car,NJ,6950.0,0.0859,90000.0,4.88,1.0,0.0,0.202,0.0,0.07777777777777778
35747,3.0,debt_consolidation,NY,14500.0,0.1148,84996.0,10.02,1.0,0.0,0.402,0.0,0.17647889312438234
35748,3.0,small_business,CA,4900.0,0.167,40900.0,20.39,0.0,0.0,0.316,0.0,0.12224938875305623
35749,8.0,debt_consolidation,KS,7950.0,0.0859,40000.0,17.7,1.0,0.0,0.327,0.0,0.2
35750,4.0,credit_card,GA,3000.0,0.1322,50402.03,11.45,0.0,0.0,0.368,0.0,0.059521412133598586
35751,3.0,wedding,WA,6975.0,0.0859,85000.0,3.92,1.0,0.0,0.861,0.0,0.08235294117647059
35752,11.0,credit_card,CA,15550.0,0.1322,165000.0,16.83,0.0,0.0,0.649,0.0,0.12121212121212122
35753,2.0,other,IL,7700.0,0.1253,60000.0,6.26,0.0,0.0,0.0,0.0,0.13333333333333333
35754,1.0,educational,TX,4975.0,0.1114,70000.0,14.52,2.0,0.0,0.171,0.0,0.07142857142857142
35755,0.0,home_improvement,TX,6850.0,0.1287,39000.0,4.65,1.0,0.0,0.196,0.0,0.17692307692307693
35756,4.0,debt_consolidation,NJ,7500.0,0.1287,26000.0,5.72,0.0,0.0,0.476,0.0,0.3076923076923077
35757,0.0,credit_card,TX,10300.0,0.1322,57000.0,19.03,1.0,0.0,0.76,0.0,0.18947368421052632
35758,1.0,credit_card,FL,5800.0,0.0774,50000.0,16.54,0.0,0.0,0.43,0.0,0.13
35759,11.0,credit_card,WV,4475.0,0.1114,35000.0,23.66,0.0,0.0,0.567,0.0,0.13714285714285715
35760,5.0,debt_consolidation,NM,19309.3820037433,0.1148,105000.0,7.23,2.0,0.0,0.514,0.0,0.19047619047619047
35761,1.0,debt_consolidation,FL,14300.0,0.1148,48000.0,7.35,0.0,0.0,0.505,0.0,0.3125
35762,11.0,medical,FL,6300.0,0.1322,62500.0,9.23,0.0,0.0,0.446,0.0,0.104
35763,0.0,credit_card,PA,5700.0,0.0894,36000.0,21.6,0.0,0.0,0.186,0.0,0.1763888888888889
35764,1.0,car,MI,5375.0,0.1357,42000.0,13.19,0.0,0.0,0.914,0.0,0.13690476190476192
35765,1.0,debt_consolidation,CO,4575.0,0.1565,24996.0,23.62,0.0,0.0,0.991,0.0,0.1830292846855497
35766,4.0,house,AZ,8425.0,0.1253,84800.0,21.4,1.0,0.0,0.454,0.0,0.10613207547169812
35767,7.0,debt_consolidation,MA,7250.0,0.1392,50000.0,13.9,0.0,0.0,0.705,0.0,0.15
35768,5.0,credit_card,KY,10250.0,0.1114,47160.0,19.52,2.0,0.0,0.705,0.0,0.23324851569126379
35769,11.0,other,MA,2400.0,0.1253,38060.0,10.97,0.0,0.0,0.566,0.0,0.06568575932737783
35770,2.0,debt_consolidation,NJ,4700.0,0.1531,19200.0,8.56,0.0,0.0,0.907,0.0,0.24479166666666666
35771,2.0,credit_card,NY,14811.1892178884,0.1392,90200.0,10.28,1.0,0.0,0.619,0.0,0.2120288248337029
35772,3.0,debt_consolidation,CO,5350.0,0.0894,45900.0,20.94,0.0,0.0,0.471,0.0,0.12527233115468409
35773,4.0,other,MT,1250.0,0.1183,29500.0,21.4,0.0,0.0,0.787,0.0,0.0423728813559322
35774,3.0,debt_consolidation,FL,4550.0,0.1218,70000.0,17.5,0.0,0.0,0.672,0.0,0.07
35775,1.0,car,CT,8475.0,0.1496,36500.0,18.58,1.0,0.0,0.41,0.0,0.2356164383561644
35776,1.0,other,MD,13654.8500376498,0.1287,43236.0,13.27,0.0,0.0,0.152,0.0,0.4163197335553705
35777,11.0,home_improvement,NY,7150.0,0.1635,82000.0,8.97,3.0,0.0,0.335,0.0,0.08780487804878048
35778,1.0,credit_card,NH,4500.0,0.1287,35000.0,19.78,1.0,0.0,0.738,0.0,0.12857142857142856
35779,9.0,educational,RI,2500.0,0.1148,35000.0,18.62,2.0,0.0,0.578,0.0,0.07142857142857142
35780,3.0,credit_card,NY,9950.0,0.0894,60350.0,4.24,2.0,0.0,0.273,0.0,0.16570008285004142
35781,4.0,debt_consolidation,TX,6625.0,0.1183,31221.0,5.69,1.0,0.0,0.638,0.0,0.22420806508439833
35782,4.0,debt_consolidation,MA,19275.0,0.1253,40000.0,17.76,0.0,0.0,0.669,0.0,0.5
35783,11.0,credit_card,GA,20000.0,0.1253,108000.0,15.77,1.0,0.0,0.564,0.0,0.18518518518518517
35784,0.0,debt_consolidation,IL,3500.0,0.08,30000.0,2.24,3.0,0.0,0.185,0.0,0.11666666666666667
35785,4.0,other,PA,1500.0,0.1347,18000.0,21.47,0.0,0.0,0.865,0.0,0.08333333333333333
35786,9.0,debt_consolidation,UT,2975.0,0.08,30000.0,10.4,0.0,0.0,0.182,0.0,0.1
35787,0.0,moving,MD,2350.0,0.1221,36000.0,7.0,1.0,0.0,0.748,0.0,0.06666666666666667
35788,11.0,car,NY,7500.0,0.1253,48000.0,20.51,0.0,0.0,0.693,0.0,0.15625
35789,7.0,debt_consolidation,NJ,6878.91,0.1663,30996.0,8.32,1.0,0.0,0.965,0.0,0.22583559168925021
35790,11.0,home_improvement,MO,8000.0,0.0932,43000.0,16.02,3.0,0.0,0.349,0.0,0.18604651162790697
35791,4.0,debt_consolidation,NJ,7800.0,0.1284,47000.0,14.76,1.0,0.0,0.887,0.0,0.1702127659574468
